"id","created_at","closed_at","cancelled_at","customer_id","financial_status","fulfillment_status","processed_at","total_price","shipping_rate","subtotal_price","total_discounts","total_line_items_price"
"409930798589","2017-04-18","2017-04-24","","466094200317","paid","fulfilled","2017-04-18",30.4,"7.00",22.5,2.5,25.0
"409935353341","2017-04-18","2017-04-25","","466063398397","paid","fulfilled","2017-04-18",31.24,"7.00",22.5,2.5,25.0
"409940334077","2017-04-18","2017-04-24","","466105570813","paid","fulfilled","2017-04-18",32.0,"7.00",25.0,0.0,25.0
"409943709181","2017-04-18","2017-04-24","","466110518781","paid","fulfilled","2017-04-18",29.5,"7.00",22.5,2.5,25.0
"409944167933","2017-04-18","2017-04-24","","466111469053","paid","fulfilled","2017-04-18",33.94,"7.00",25.0,0.0,25.0
"409967105533","2017-04-18","2017-04-25","","466122577405","paid","fulfilled","2017-04-18",103.98,"7.00",90.0,10.0,100.0
"409968383485","2017-04-18","2017-04-18","","8690103455","paid","fulfilled","2017-04-18",28.55,"7.00",20.0,5.0,25.0
"409978312189","2017-04-18","2017-04-18","","463152518653","paid","fulfilled","2017-04-18",84.4,"7.00",77.4,8.6,86.0
"410003412477","2017-04-18","2017-04-25","","247981381117","paid","fulfilled","2017-04-18",42.0,"7.00",35.0,0.0,35.0
"410013406717","2017-04-18","2017-04-25","","466197911037","paid","fulfilled","2017-04-18",32.0,"7.00",25.0,0.0,25.0
"410111776253","2017-04-18","2017-04-18","","466295166461","paid","fulfilled","2017-04-18",26.0,"7.00",19.0,0.0,19.0
"410116920829","2017-04-18","2017-04-24","","466301031933","paid","fulfilled","2017-04-18",32.0,"7.00",25.0,0.0,25.0
"410148640253","2017-04-18","2017-04-24","","466340582909","paid","fulfilled","2017-04-18",29.5,"7.00",22.5,2.5,25.0
"410150147581","2017-04-18","2017-04-20","","466287465981","paid","fulfilled","2017-04-18",60.0,"15.00",45.0,5.0,50.0
"410159158781","2017-04-18","2017-04-18","","8698499743","paid","fulfilled","2017-04-18",45.0,"7.00",38.0,0.0,38.0
"410166990333","2017-04-18","2017-04-18","","466362963453","paid","fulfilled","2017-04-18",31.24,"7.00",22.5,2.5,25.0
"410263950845","2017-04-18","2017-04-18","","466506388989","partially_refunded","fulfilled","2017-04-18",33.94,"7.00",25.0,0.0,25.0
"410267031037","2017-04-18","2017-04-18","","466491971069","paid","fulfilled","2017-04-18",32.0,"7.00",25.0,0.0,25.0
"410309924349","2017-04-18","2017-04-24","","466563339773","paid","fulfilled","2017-04-18",33.94,"7.00",25.0,0.0,25.0
"410318476797","2017-04-18","2017-04-19","","393174554109","paid","fulfilled","2017-04-18",58.72,"7.00",48.0,0.0,48.0
"410365138429","2017-04-18","2017-04-19","","466564978173","paid","fulfilled","2017-04-18",29.5,"7.00",22.5,2.5,25.0
"410368775677","2017-04-18","2017-04-19","","8688130079","refunded","fulfilled","2017-04-18",65.0,"7.00",58.0,0.0,58.0
"410387650045","2017-04-18","2017-04-25","","466047505917","paid","fulfilled","2017-04-18",31.24,"7.00",22.5,2.5,25.0
"410397218301","2017-04-18","2017-04-20","","466679371261","paid","fulfilled","2017-04-18",33.0,"15.00",18.0,10.0,28.0
"410412684797","2017-04-18","2017-04-25","","431667877373","paid","fulfilled","2017-04-18",33.94,"7.00",25.0,0.0,25.0
"410437031421","2017-04-18","2017-04-19","","449141183997","paid","fulfilled","2017-04-18",31.24,"7.00",22.5,2.5,25.0
"410441553405","2017-04-18","2017-04-19","","466735011325","paid","fulfilled","2017-04-18",59.0,"7.00",50.0,0.0,50.0
"410446861821","2017-04-18","2017-04-20","","465111750141","paid","fulfilled","2017-04-18",71.7,"15.00",56.7,6.3,63.0
"410466194941","2017-04-18","2017-04-19","","466768795133","paid","fulfilled","2017-04-18",32.0,"7.00",25.0,0.0,25.0
"410477860349","2017-04-18","2017-04-19","","466779543037","paid","fulfilled","2017-04-18",33.94,"7.00",25.0,0.0,25.0
"410517706237","2017-04-18","2017-04-19","","248030828029","paid","fulfilled","2017-04-18",33.94,"7.00",25.0,0.0,25.0
"410564400637","2017-04-19","2017-04-20","","466895410685","paid","fulfilled","2017-04-19",43.0,"15.00",28.0,0.0,28.0
"410588485117","2017-04-19","2017-04-19","","466924770813","paid","fulfilled","2017-04-19",32.0,"7.00",25.0,0.0,25.0
"410613323261","2017-04-19","2017-04-25","","466954360317","paid","fulfilled","2017-04-19",40.94,"7.00",31.5,3.5,35.0
"410624595453","2017-04-19","2017-04-19","","466970809853","paid","fulfilled","2017-04-19",32.0,"7.00",25.0,0.0,25.0
"410626889213","2017-04-19","2017-04-19","","278372652541","partially_refunded","fulfilled","2017-04-19",60.88,"7.00",50.0,0.0,50.0
"410644518397","2017-04-19","2017-04-19","","466999973373","paid","fulfilled","2017-04-19",53.8,"7.00",46.8,5.2,52.0
"410665981437","2017-04-19","2017-04-19","","450197263869","paid","fulfilled","2017-04-19",29.5,"7.00",22.5,2.5,25.0
"410673911293","2017-04-19","2017-04-19","","467041064445","paid","fulfilled","2017-04-19",60.88,"7.00",50.0,0.0,50.0
"410674632189","2017-04-19","2017-04-19","","467041949181","paid","fulfilled","2017-04-19",33.94,"7.00",25.0,0.0,25.0
"410685216253","2017-04-19","2017-04-25","","253126579709","paid","fulfilled","2017-04-19",41.2,"7.00",34.2,3.8,38.0
"410698978813","2017-04-19","2017-04-19","","467074061821","paid","fulfilled","2017-04-19",31.24,"7.00",22.5,2.5,25.0
"410719557117","2017-04-19","2017-04-25","","467102864893","paid","fulfilled","2017-04-19",62.8,"7.00",55.8,6.2,62.0
"410720966141","2017-04-19","2017-04-19","","467105551869","refunded","fulfilled","2017-04-19",254.29,"0.00",236.0,0.0,236.0
"410775885309","2017-04-19","2017-04-19","","464279082493","paid","fulfilled","2017-04-19",76.0,"7.00",69.0,10.0,79.0
"410808522237","2017-04-19","2017-04-25","","467199366653","paid","fulfilled","2017-04-19",32.0,"7.00",25.0,0.0,25.0
"411018368509","2017-04-19","2017-04-19","","8689312543","paid","fulfilled","2017-04-19",68.2,"7.00",61.2,6.8,68.0
"411067880957","2017-04-19","2017-05-03","","467522164221","paid","fulfilled","2017-04-19",83.0,"15.00",68.0,0.0,68.0
"411123914237","2017-04-19","2017-04-19","","280479208957","paid","fulfilled","2017-04-19",0.0,"0.00",0.0,274.0,274.0
"411152094717","2017-04-19","2017-04-19","","467593729533","partially_refunded","fulfilled","2017-04-19",79.0,"7.00",72.0,8.0,80.0
"411153143293","2017-04-19","2017-04-19","","467595695613","paid","fulfilled","2017-04-19",60.63,"7.00",49.77,5.53,55.3
"411165955581","2017-04-19","2017-04-19","","467607852541","paid","fulfilled","2017-04-19",148.7,"0.00",138.0,0.0,138.0
"411201213949","2017-04-19","2017-04-19","","433878734333","paid","fulfilled","2017-04-19",20.0,"7.00",13.0,15.0,28.0
"411229328893","2017-04-19","2017-04-19","","467660641789","paid","fulfilled","2017-04-19",45.0,"7.00",38.0,0.0,38.0
"411289064957","2017-04-19","2017-04-19","","229299000829","paid","fulfilled","2017-04-19",32.0,"7.00",25.0,0.0,25.0
"411291915773","2017-04-19","2017-04-19","","467716904445","paid","fulfilled","2017-04-19",69.0,"7.00",62.0,0.0,62.0
"411315869181","2017-04-19","2017-04-19","","467747116541","paid","fulfilled","2017-04-19",141.0,"0.00",141.0,0.0,141.0
"411323766269","2017-04-19","2017-04-25","","416572118525","paid","fulfilled","2017-04-19",37.5,"15.00",22.5,2.5,25.0
"411329009149","2017-04-19","2017-04-19","","467758814717","paid","fulfilled","2017-04-19",67.12,"7.00",55.8,6.2,62.0
"411346507261","2017-04-19","2017-04-20","","414460777981","paid","fulfilled","2017-04-19",42.56,"7.00",33.0,5.0,38.0
"411357025789","2017-04-19","2017-04-24","","467794630141","paid","fulfilled","2017-04-19",29.5,"7.00",22.5,2.5,25.0
"411359188477","2017-04-19","2017-04-20","","439892841981","paid","fulfilled","2017-04-19",0.0,"0.00",0.0,28.0,28.0
"411376555517","2017-04-19","2017-04-20","","377037297149","paid","fulfilled","2017-04-19",70.0,"7.00",63.0,0.0,63.0
"411381831165","2017-04-19","2017-04-20","","8771439775","paid","fulfilled","2017-04-19",47.95,"7.00",38.0,15.0,53.0
"411410339325","2017-04-19","2017-05-03","","8693356191","paid","fulfilled","2017-04-19",0.0,"0.00",0.0,43.4,43.4
"426614167037","2017-05-07","2017-05-08","","460636624381","paid","fulfilled","2017-05-07",0.0,"0.00",0.0,38.0,38.0
"411418236413","2017-04-19","2017-04-20","","8848644127","paid","fulfilled","2017-04-19",17.0,"7.00",10.0,15.0,25.0
"411424134653","2017-04-19","2017-04-20","","439897265661","paid","fulfilled","2017-04-19",47.6,"7.00",40.6,0.0,40.6
"411440911869","2017-04-19","2017-04-20","","8868302943","paid","fulfilled","2017-04-19",32.0,"7.00",25.0,0.0,25.0
"411485738493","2017-04-20","2017-04-20","","467947099645","paid","fulfilled","2017-04-20",37.6,"7.00",30.6,10.0,40.6
"411495601661","2017-04-20","2017-04-20","","467955881469","paid","fulfilled","2017-04-20",31.24,"7.00",22.5,2.5,25.0
"411502286333","2017-04-20","2017-04-25","","417518589437","paid","fulfilled","2017-04-20",110.4,"15.00",95.4,10.6,106.0
"411526862333","2017-04-20","2017-04-24","","467995858429","paid","fulfilled","2017-04-20",35.0,"7.00",28.0,0.0,28.0
"411565168125","2017-04-20","2017-04-20","","468045403645","paid","fulfilled","2017-04-20",82.43,"7.00",70.0,0.0,70.0
"411588761085","2017-04-20","2017-04-24","","457810679293","paid","fulfilled","2017-04-20",130.2,"15.00",115.2,12.8,128.0
"411677758973","2017-04-20","2017-04-20","","413798176253","paid","fulfilled","2017-04-20",28.55,"7.00",20.0,5.0,25.0
"411696895485","2017-04-20","2017-04-20","","468231656957","paid","fulfilled","2017-04-20",37.17,"7.00",28.0,0.0,28.0
"411709642237","2017-04-20","","2017-04-23","414257190397","refunded","","2017-04-20",44.71,"7.00",35.0,0.0,35.0
"411710952957","2017-04-20","2017-04-20","","468252071421","paid","fulfilled","2017-04-20",31.24,"7.00",22.5,2.5,25.0
"411711149565","2017-04-20","2017-04-20","","468253087229","paid","fulfilled","2017-04-20",36.12,"7.00",28.0,0.0,28.0
"411724977661","2017-04-20","2017-04-20","","468267505149","paid","fulfilled","2017-04-20",47.95,"7.00",38.0,0.0,38.0
"411741885949","2017-04-20","2017-04-20","","468287362557","paid","fulfilled","2017-04-20",61.0,"7.00",54.0,6.0,60.0
"411742606845","2017-04-20","2017-04-24","","8689985887","paid","fulfilled","2017-04-20",77.0,"7.00",70.0,0.0,70.0
"411760662013","2017-04-20","2017-04-20","","414640707069","paid","fulfilled","2017-04-20",85.66,"7.00",73.0,0.0,73.0
"411784418813","2017-04-20","2017-04-24","","8690094239","paid","fulfilled","2017-04-20",120.68,"0.00",112.0,0.0,112.0
"411853821437","2017-04-20","2017-04-24","","467286398461","paid","fulfilled","2017-04-20",65.0,"7.00",58.0,0.0,58.0
"411978143229","2017-04-20","2017-04-20","","440255354365","partially_refunded","fulfilled","2017-04-20",102.9,"7.00",89.0,0.0,89.0
"411993282045","2017-04-20","2017-04-20","","468592334333","paid","fulfilled","2017-04-20",22.0,"7.00",15.0,10.0,25.0
"412032636413","2017-04-20","2017-04-20","","468642600445","paid","fulfilled","2017-04-20",33.94,"7.00",25.0,0.0,25.0
"412036535805","2017-04-20","2017-05-09","","280479208957","paid","fulfilled","2017-04-20",0.0,"0.00",0.0,274.0,274.0
"412074317309","2017-04-20","2017-04-20","","8772755807","paid","fulfilled","2017-04-20",114.0,"0.00",114.0,0.0,114.0
"412093027837","2017-04-20","2017-04-20","","468035868157","paid","fulfilled","2017-04-20",37.17,"7.00",28.0,0.0,28.0
"412093093373","2017-04-20","2017-04-20","","468708398589","paid","fulfilled","2017-04-20",84.4,"7.00",77.4,8.6,86.0
"412101776893","2017-04-20","2017-04-20","","468733761021","partially_refunded","fulfilled","2017-04-20",57.4,"7.00",50.4,5.6,56.0
"412111115773","2017-04-20","2017-04-24","","238500451837","paid","fulfilled","2017-04-20",35.0,"7.00",28.0,0.0,28.0
"412117702141","2017-04-20","2017-04-23","","464946992637","partially_refunded","fulfilled","2017-04-20",63.0,"7.00",56.0,0.0,56.0
"412160300541","2017-04-20","2017-04-23","","468828984829","paid","fulfilled","2017-04-20",57.43,"7.00",46.8,5.2,52.0
"412193920509","2017-04-20","2017-04-25","","435264525821","paid","fulfilled","2017-04-20",32.0,"7.00",25.0,0.0,25.0
"412206601725","2017-04-20","2017-04-23","","469307659773","paid","fulfilled","2017-04-20",29.5,"7.00",22.5,2.5,25.0
"412256310781","2017-04-20","2017-04-23","","469419202045","paid","fulfilled","2017-04-20",60.0,"7.00",53.0,0.0,53.0
"412288914941","2017-04-20","2017-04-24","","381517534717","paid","fulfilled","2017-04-20",80.0,"15.00",65.0,0.0,65.0
"412292781565","2017-04-20","2017-04-23","","8698373983","paid","fulfilled","2017-04-20",36.12,"7.00",28.0,0.0,28.0
"412310640125","2017-04-20","2017-04-23","","469490406909","paid","fulfilled","2017-04-20",35.0,"7.00",28.0,0.0,28.0
"412321781245","2017-04-20","2017-04-23","","469502694909","paid","fulfilled","2017-04-20",37.17,"7.00",28.0,0.0,28.0
"412363986429","2017-04-21","2017-04-23","","8692942879","paid","fulfilled","2017-04-21",113.14,"0.00",105.0,0.0,105.0
"412370408957","2017-04-21","2017-04-23","","233316783613","paid","fulfilled","2017-04-21",120.68,"0.00",112.0,0.0,112.0
"412484048381","2017-04-21","2017-04-23","","463183484413","paid","fulfilled","2017-04-21",32.2,"7.00",25.2,2.8,28.0
"412506199549","2017-04-21","2017-04-25","","228669462013","partially_refunded","fulfilled","2017-04-21",139.0,"0.00",129.0,0.0,129.0
"412524811773","2017-04-21","2017-04-23","","469790463485","partially_refunded","fulfilled","2017-04-21",36.09,"7.00",27.0,5.0,32.0
"412558464509","2017-04-21","2017-04-25","","8757555039","paid","fulfilled","2017-04-21",32.0,"7.00",25.0,0.0,25.0
"412561937917","2017-04-21","2017-04-25","","8776801759","paid","fulfilled","2017-04-21",33.94,"7.00",25.0,0.0,25.0
"412578485757","2017-04-21","2017-05-03","","469588252157","paid","fulfilled","2017-04-21",160.0,"15.00",145.0,0.0,145.0
"412611286525","2017-04-21","2017-04-23","","244276794877","paid","fulfilled","2017-04-21",31.78,"7.00",23.0,15.0,38.0
"412625049085","2017-04-21","2017-04-23","","467317429757","paid","fulfilled","2017-04-21",64.11,"7.00",53.0,0.0,53.0
"412643890685","2017-04-21","2017-04-23","","429020943869","paid","fulfilled","2017-04-21",32.0,"7.00",25.0,0.0,25.0
"412748715517","2017-04-21","2017-04-25","","469658047997","paid","fulfilled","2017-04-21",63.7,"7.00",56.7,6.3,63.0
"412765132285","2017-04-21","2017-04-25","","470048708093","partially_refunded","fulfilled","2017-04-21",85.3,"7.00",78.3,8.7,87.0
"412797343229","2017-04-21","2017-04-25","","470068598269","paid","fulfilled","2017-04-21",32.0,"7.00",25.0,0.0,25.0
"412815136253","2017-04-21","2017-04-23","","470111884797","paid","fulfilled","2017-04-21",67.0,"7.00",60.0,0.0,60.0
"412816905725","2017-04-21","2017-04-23","","470116636157","paid","fulfilled","2017-04-21",37.17,"7.00",28.0,0.0,28.0
"412817823229","2017-04-21","2017-04-23","","436738790909","partially_refunded","fulfilled","2017-04-21",75.85,"7.00",63.9,7.1,71.0
"412941850109","2017-04-21","2017-04-26","","470293255677","paid","fulfilled","2017-04-21",79.0,"7.00",72.0,8.0,80.0
"413109753341","2017-04-21","2017-04-25","","470478919165","paid","fulfilled","2017-04-21",29.5,"7.00",22.5,2.5,25.0
"413227226621","2017-04-21","2017-04-23","","251929728509","paid","fulfilled","2017-04-21",32.0,"7.00",25.0,0.0,25.0
"413242463741","2017-04-21","2017-04-24","","407234352637","paid","fulfilled","2017-04-21",32.0,"7.00",25.0,0.0,25.0
"413289813501","2017-04-22","2017-04-23","","230283318781","paid","fulfilled","2017-04-22",39.0,"7.00",32.0,0.0,32.0
"413303281149","2017-04-22","2017-04-23","","469730858493","paid","fulfilled","2017-04-22",58.4,"7.00",47.7,5.3,53.0
"413330904573","2017-04-22","2017-04-23","","465618671101","paid","fulfilled","2017-04-22",31.24,"7.00",22.5,2.5,25.0
"413357905405","2017-04-22","2017-04-23","","470768522749","paid","fulfilled","2017-04-22",34.15,"7.00",25.2,2.8,28.0
"413378582013","2017-04-22","2017-04-23","","470806435325","paid","fulfilled","2017-04-22",59.0,"7.00",52.0,0.0,52.0
"413391918589","2017-04-22","2017-04-24","","470825342461","paid","fulfilled","2017-04-22",67.0,"15.00",52.0,0.0,52.0
"413395555837","2017-04-22","2017-04-23","","470628374013","paid","fulfilled","2017-04-22",35.0,"7.00",28.0,0.0,28.0
"413410563581","2017-04-22","2017-04-23","","470842381821","paid","fulfilled","2017-04-22",78.12,"7.00",66.0,0.0,66.0
"413418165757","2017-04-22","2017-04-23","","470863517181","paid","fulfilled","2017-04-22",37.17,"7.00",28.0,0.0,28.0
"413444675069","2017-04-22","2017-04-23","","8719120671","paid","fulfilled","2017-04-22",45.0,"7.00",38.0,0.0,38.0
"413781333501","2017-04-22","2017-04-23","","471278818813","partially_refunded","fulfilled","2017-04-22",62.28,"7.00",51.3,5.7,57.0
"413583644157","2017-04-22","2017-04-23","","471035516413","paid","fulfilled","2017-04-22",35.0,"7.00",28.0,10.0,38.0
"413627389437","2017-04-22","2017-04-23","","471092270589","paid","fulfilled","2017-04-22",35.0,"7.00",28.0,0.0,28.0
"413653407229","2017-04-22","2017-04-23","","8689853279","paid","fulfilled","2017-04-22",52.58,"7.00",42.3,4.7,47.0
"413698856445","2017-04-22","2017-04-23","","404670125565","paid","fulfilled","2017-04-22",305.55,"0.00",305.55,33.95,339.5
"413716911613","2017-04-22","2017-05-09","","471196505597","paid","fulfilled","2017-04-22",138.3,"15.00",123.3,13.7,137.0
"413794670077","2017-04-22","2017-04-24","","471288714749","paid","fulfilled","2017-04-22",95.0,"15.00",80.0,0.0,80.0
"413805090301","2017-04-22","2017-04-23","","471307523581","paid","fulfilled","2017-04-22",64.11,"7.00",53.0,0.0,53.0
"413811742205","2017-04-22","2017-04-23","","471315027453","paid","fulfilled","2017-04-22",26.0,"7.00",19.0,0.0,19.0
"413825701373","2017-04-22","2017-04-23","","471322465789","paid","fulfilled","2017-04-22",35.0,"7.00",28.0,0.0,28.0
"413837465085","2017-04-22","2017-04-25","","471347795453","paid","fulfilled","2017-04-22",33.94,"7.00",25.0,0.0,25.0
"413874656765","2017-04-22","2017-04-25","","471390655997","paid","fulfilled","2017-04-22",32.0,"7.00",25.0,0.0,25.0
"413908899325","2017-04-22","2017-04-23","","8687727519","partially_refunded","fulfilled","2017-04-22",168.09,"0.00",156.0,0.0,156.0
"413929608701","2017-04-22","2017-04-25","","471450981885","partially_refunded","fulfilled","2017-04-22",55.49,"7.00",45.0,5.0,50.0
"413932164605","2017-04-22","2017-04-23","","471462548989","paid","fulfilled","2017-04-22",81.7,"7.00",74.7,8.3,83.0
"413954840061","2017-04-22","2017-04-25","","8763232287","paid","fulfilled","2017-04-22",33.94,"7.00",25.0,0.0,25.0
"413983151613","2017-04-23","2017-04-23","","8691504543","paid","fulfilled","2017-04-23",32.0,"7.00",25.0,0.0,25.0
"414010873341","2017-04-23","2017-04-23","","416791729661","paid","fulfilled","2017-04-23",69.0,"7.00",62.0,0.0,62.0
"414109242877","2017-04-23","2017-04-23","","8793030751","partially_refunded","fulfilled","2017-04-23",69.0,"7.00",62.0,0.0,62.0
"414129427965","2017-04-23","2017-04-23","","8687646303","paid","fulfilled","2017-04-23",29.63,"7.00",21.0,50.0,71.0
"414148367869","2017-04-23","2017-04-23","","471748744701","partially_refunded","fulfilled","2017-04-23",111.0,"0.00",111.0,0.0,111.0
"414205416957","2017-04-23","2017-04-25","","471810643453","paid","fulfilled","2017-04-23",40.0,"15.00",25.0,0.0,25.0
"414481978877","2017-04-23","2017-04-23","","472121546237","paid","fulfilled","2017-04-23",35.8,"7.00",28.8,3.2,32.0
"414489056765","2017-04-23","2017-04-23","","472129574397","paid","fulfilled","2017-04-23",35.0,"7.00",28.0,0.0,28.0
"414507505149","2017-04-23","2017-04-23","","280479208957","paid","fulfilled","2017-04-23",0.0,"0.00",0.0,276.0,276.0
"414509340157","2017-04-23","2017-04-23","","280479208957","paid","fulfilled","2017-04-23",0.0,"0.00",0.0,25.0,25.0
"414529525245","2017-04-23","2017-04-23","","280479208957","paid","fulfilled","2017-04-23",0.0,"0.00",0.0,50.0,50.0
"414543844861","2017-04-23","2017-04-23","","472200746493","paid","fulfilled","2017-04-23",238.0,"0.00",238.0,0.0,238.0
"414603286013","2017-04-23","2017-04-27","","414257190397","paid","fulfilled","2017-04-23",39.33,"7.00",30.0,5.0,35.0
"414642607613","2017-04-23","2017-04-24","","472317924861","paid","fulfilled","2017-04-23",61.0,"7.00",54.0,6.0,60.0
"414706275837","2017-04-23","2017-04-25","","462236685821","refunded","fulfilled","2017-04-23",28.0,"0.00",28.0,10.0,38.0
"414706439677","2017-04-23","2017-04-24","","472428189181","paid","fulfilled","2017-04-23",41.2,"7.00",34.2,3.8,38.0
"414763062781","2017-04-24","2017-04-24","","472501786109","paid","fulfilled","2017-04-24",80.27,"7.00",68.0,0.0,68.0
"414766536189","2017-04-24","2017-05-03","","432008762877","paid","fulfilled","2017-04-24",0.0,"0.00",0.0,236.0,236.0
"414807758333","2017-04-24","2017-04-24","","8760118943","paid","fulfilled","2017-04-24",60.0,"7.00",53.0,0.0,53.0
"414865200637","2017-04-24","2017-04-24","","463055132157","partially_refunded","fulfilled","2017-04-24",129.06,"21.31",100.0,0.0,100.0
"414874113533","2017-04-24","2017-04-24","","228748826109","paid","fulfilled","2017-04-24",33.94,"7.00",25.0,0.0,25.0
"414890563069","2017-04-24","2017-05-02","","472686007805","paid","fulfilled","2017-04-24",23.16,"7.00",15.0,10.0,25.0
"414891480573","2017-04-24","2017-04-24","","472654779901","partially_refunded","fulfilled","2017-04-24",79.0,"7.00",72.0,8.0,80.0
"415180953085","2017-04-24","2017-04-27","","473355523581","paid","fulfilled","2017-04-24",29.5,"7.00",22.5,2.5,25.0
"415225714173","2017-04-24","2017-05-03","","380404962813","paid","fulfilled","2017-04-24",306.0,"15.00",291.0,0.0,291.0
"415333357053","2017-04-24","2017-04-25","","473570645501","paid","fulfilled","2017-04-24",54.0,"7.00",47.0,5.0,52.0
"415424288253","2017-04-24","2017-04-26","","473692575229","partially_refunded","fulfilled","2017-04-24",108.61,"0.00",100.8,11.2,112.0
"415450863101","2017-04-24","2017-04-27","","8739642015","paid","fulfilled","2017-04-24",70.3,"15.00",55.3,0.0,55.3
"415509419517","2017-04-25","2017-04-26","","439568078333","paid","fulfilled","2017-04-25",83.0,"7.00",76.0,0.0,76.0
"415515317757","2017-04-25","2017-04-26","","473806870013","partially_refunded","fulfilled","2017-04-25",121.22,"0.00",112.5,12.5,125.0
"415521904125","2017-04-25","2017-04-27","","473768629757","partially_refunded","fulfilled","2017-04-25",150.0,"15.00",135.0,15.0,150.0
"415544710653","2017-04-25","2017-04-26","","473838261757","paid","fulfilled","2017-04-25",34.15,"7.00",25.2,2.8,28.0
"415555687933","2017-04-25","2017-04-26","","473853498877","paid","fulfilled","2017-04-25",32.2,"7.00",25.2,2.8,28.0
"415583770109","2017-04-25","2017-04-26","","8688595935","paid","fulfilled","2017-04-25",114.0,"0.00",114.0,0.0,114.0
"415591077373","2017-04-25","2017-04-27","","473858840061","paid","fulfilled","2017-04-25",49.2,"15.00",34.2,3.8,38.0
"415659595261","2017-04-25","2017-04-26","","473999414781","paid","fulfilled","2017-04-25",294.16,"0.00",273.0,0.0,273.0
"415668180477","2017-04-25","2017-04-26","","474012128765","paid","fulfilled","2017-04-25",102.9,"7.00",89.0,0.0,89.0
"415850436093","2017-04-25","2017-04-27","","474213160445","paid","fulfilled","2017-04-25",41.2,"7.00",34.2,3.8,38.0
"416001168893","2017-04-25","2017-04-26","","474455414269","paid","fulfilled","2017-04-25",38.5,"7.00",31.5,3.5,35.0
"416022533629","2017-04-25","2017-04-26","","474477532669","paid","fulfilled","2017-04-25",109.0,"0.00",109.0,0.0,109.0
"416046749181","2017-04-25","2017-05-02","","474482808317","paid","fulfilled","2017-04-25",57.0,"7.00",50.0,0.0,50.0
"416103536125","2017-04-25","2017-04-26","","8872402719","paid","fulfilled","2017-04-25",37.17,"7.00",28.0,0.0,28.0
"416117691901","2017-04-25","2017-04-26","","474612176381","paid","fulfilled","2017-04-25",55.0,"7.00",48.0,0.0,48.0
"416214685181","2017-04-25","2017-04-26","","465118074365","paid","fulfilled","2017-04-25",27.0,"7.00",20.0,5.0,25.0
"416225957373","2017-04-25","2017-04-26","","474735252989","paid","fulfilled","2017-04-25",47.95,"7.00",38.0,0.0,38.0
"416266884605","2017-04-26","2017-04-26","","474780898813","paid","fulfilled","2017-04-26",55.3,"7.00",48.3,0.0,48.3
"416267343357","2017-04-26","","2017-04-27","277741835773","refunded","","2017-04-26",32.0,"7.00",25.0,0.0,25.0
"416268293629","2017-04-26","","","8689336607","partially_refunded","partial","2017-04-26",185.33,"0.00",172.0,15.0,187.0
"416269932029","2017-04-26","","2017-04-27","474783258109","refunded","","2017-04-26",22.75,"7.00",15.75,1.75,17.5
"416270063101","2017-04-26","","2017-04-27","474785158653","refunded","","2017-04-26",24.5,"7.00",17.5,0.0,17.5
"416270423549","2017-04-26","","2017-04-27","474785355261","refunded","","2017-04-26",23.97,"7.00",15.75,1.75,17.5
"416270456317","2017-04-26","2017-04-26","","474782176765","paid","fulfilled","2017-04-26",29.5,"7.00",22.5,2.5,25.0
"416271275517","2017-04-26","","2017-04-27","412226426365","refunded","","2017-04-26",100.8,"7.00",93.8,0.0,93.8
"416273602045","2017-04-26","","2017-04-27","474785486333","refunded","","2017-04-26",15.08,"7.00",7.5,10.0,17.5
"416276551165","2017-04-26","2017-04-26","","8739976735","paid","fulfilled","2017-04-26",54.6,"7.00",47.6,0.0,47.6
"416276583933","2017-04-26","2017-04-30","2017-04-30","474788042237","refunded","","2017-04-26",59.2,"7.00",52.2,5.8,58.0
"416277173757","2017-04-26","","","429912724989","partially_refunded","partial","2017-04-26",52.5,"7.00",45.5,0.0,45.5
"416278189565","2017-04-26","","2017-04-27","277055968765","refunded","","2017-04-26",38.5,"7.00",31.5,3.5,35.0
"416279565821","2017-04-26","","2017-04-27","474795677181","refunded","","2017-04-26",38.5,"7.00",31.5,3.5,35.0
"416281564669","2017-04-26","","2017-04-27","8689068127","refunded","","2017-04-26",59.0,"7.00",52.0,0.0,52.0
"416282547709","2017-04-26","","2017-04-26","474799642109","refunded","","2017-04-26",25.86,"7.00",17.5,0.0,17.5
"416284382717","2017-04-26","","","8689332575","partially_refunded","partial","2017-04-26",125.25,"15.00",110.25,12.25,122.5
"416285464061","2017-04-26","","2017-04-26","414257321469","refunded","","2017-04-26",24.5,"7.00",17.5,0.0,17.5
"416291231229","2017-04-26","2017-04-26","","412226426365","paid","fulfilled","2017-04-26",75.0,"7.00",68.0,0.0,68.0
"416291296765","2017-04-26","","2017-04-27","278239155709","refunded","","2017-04-26",38.5,"7.00",31.5,0.0,31.5
"416291689981","2017-04-26","","2017-04-27","8691324063","refunded","","2017-04-26",40.94,"7.00",31.5,0.0,31.5
"416292574717","2017-04-26","2017-04-26","","8716161887","paid","fulfilled","2017-04-26",75.0,"7.00",68.0,0.0,68.0
"416294737405","2017-04-26","","2017-04-27","270671091197","refunded","","2017-04-26",51.4,"15.00",36.4,0.0,36.4
"416299980285","2017-04-26","","2017-04-27","262630151677","refunded","","2017-04-26",62.3,"7.00",55.3,0.0,55.3
